15668;-72
15669;-72
15670;-72
15671;-72
15672;-72
15673;-72
15674;-72
15675;-72
15676;-72
15677;-72
15678;-72
15679;-72
15680;-72
15681;-72
15682;-72
15683;-72
15684;-72
15685;-72
15686;-72
15687;-72
15688;-72
15689;-72
15690;-72
15691;-72
15692;-72
15693;-72
15694;-72
15695;-72
15696;-72
15697;-72
15698;-72
15699;-72
15700;-72
15701;-73
15702;-73
15703;-73
15704;-73
15705;-73
15706;-73
15707;-73
15708;-73
15709;-73
15710;-73
15711;-73
15712;-73
15713;-73
15714;-72
15715;-72
15716;-72
15717;-72
15718;-72
15719;-73
15720;-72
15721;-72
15722;-72
15723;-73
15724;-73
15725;-73
15726;-73
15727;-73
15728;-73
15729;-73
15730;-73
15731;-73
15732;-73
15733;-73
15734;-73
15735;-73
15736;-73
15737;-73
15738;-73
15739;-73
15740;-73
15741;-73
15742;-73
15743;-73
15744;-73
15745;-73
15746;-73
15747;-73
15748;-73
15749;-72
15750;-72
15751;-72
15752;-72
15753;-72
15754;-72
15755;-72
15756;-72
15757;-72
15758;-72
15759;-72
15760;-72
15761;-72
15762;-72
15763;-72
15764;-72
15765;-72
15766;-73
15767;-73
15768;-72
15769;-72
15770;-72
15771;-72
15772;-72
15773;-72
15774;-72
15775;-72
15776;-73
15777;-72
15778;-72
15779;-72
15780;-73
15781;-72
15782;-72
15783;-72
15784;-72
15785;-72
15786;-72
15787;-72
15788;-72
15789;-72
15790;-72
15791;-72
15792;-72
15793;-73
15794;-73
15795;-72
15796;-73
15797;-73
15798;-72
15799;-73
15800;-72
15801;-72
15802;-72
15803;-73
15804;-72
15805;-73
15806;-72
15807;-72
15808;-72
15809;-72
15810;-72
15811;-72
15812;-72
15813;-72
15814;-72
15815;-72
15816;-72
15817;-72
15818;-72
15819;-72
15820;-72
15821;-72
15822;-72
15823;-72
15824;-72
15825;-72
15826;-72
15827;-72
15828;-72
15829;-72
15830;-72
15831;-72
15832;-72
15833;-72
15834;-72
15835;-72
15836;-72
15837;-72
15838;-72
15839;-72
15840;-72
15841;-72
15842;-72
15843;-73
15844;-73
15845;-72
15846;-72
15847;-72
15848;-73
15849;-72
15850;-72
15851;-72
15852;-72
15853;-72
15854;-72
15855;-72
15856;-72
15857;-72
15858;-72
15859;-72
15860;-72
15861;-72
15862;-72
15863;-72
15864;-72
15865;-72
15866;-72
15867;-72
15868;-72
15869;-72
15870;-72
15871;-72
15872;-72
15873;-72
15874;-72
15875;-72
15876;-72
15877;-72
15878;-72
15879;-72
15880;-72
15881;-72
15882;-72
15883;-72
15884;-72
15885;-72
15886;-72
15887;-73
15888;-73
15889;-72
15890;-72
15891;-72
15892;-72
15893;-73
15894;-72
15895;-71
15896;-72
15897;-72
15898;-72
15899;-73
15900;-73
15901;-72
15902;-72
15903;-71
15904;-71
15905;-72
15906;-72
15907;-72
15908;-72
15909;-72
15910;-72
15911;-72
15912;-71
15913;-72
15914;-73
15915;-73
15916;-72
15917;-72
15918;-72
15919;-73
15920;-74
15921;-75
15922;-75
15923;-73
15924;-72
15925;-72
15926;-71
15927;-72
15928;-72
15929;-73
15930;-72
15931;-71
15932;-71
15933;-71
15934;-72
15935;-75
15936;-73
15937;-70
15938;-72
15939;-72
15940;-72
15941;-71
15942;-72
15943;-73
15944;-75
15945;-75
15946;-73
15947;-73
15948;-73
15949;-73
15950;-73
15951;-73
15952;-73
15953;-73
15954;-73
15955;-73
15956;-73
15957;-72
15958;-72
15959;-73
15960;-73
15961;-73
15962;-74
15963;-72
15964;-69
15965;-70
15966;-73
15967;-70
15968;-72
15969;-73
15970;-70
15971;-72
15972;-74
15973;-72
15974;-71
15975;-71
15976;-70
15977;-70
15978;-70
15979;-70
15980;-70
15981;-72
15982;-74
15983;-74
15984;-71
15985;-70
15986;-71
15987;-73
15988;-72
15989;-70
15990;-74
15991;-72
15992;-72
15993;-72
15994;-73
15995;-73
15996;-72
15997;-72
15998;-74
15999;-75
16000;-76
16001;-73
16002;-70
16003;-69
16004;-70
16005;-73
16006;-74
16007;-72
16008;-72
16009;-73
16010;-75
16011;-75
16012;-76
16013;-76
16014;-74
16015;-72
16016;-73
16017;-73
16018;-73
16019;-72
16020;-72
16021;-72
16022;-72
16023;-72
16024;-72
16025;-78
16026;-74
16027;-72
16028;-72
16029;-73
16030;-71
16031;-75
16032;-72
16033;-71
16034;-72
16035;-73
16036;-76
16037;-73
16038;-72
16039;-72
16040;-73
16041;-73
16042;-73
16043;-72
16044;-72
16045;-70
16046;-70
16047;-73
16048;-72
16049;-71
16050;-72
16051;-74
16052;-74
16053;-73
16054;-73
16055;-73
16056;-74
16057;-74
16058;-74
16059;-73
16060;-73
16061;-72
16062;-72
16063;-72
16064;-72
16065;-72
16066;-71
16067;-71
16068;-71
16069;-70
16070;-71
16071;-73
16072;-74
16073;-74
16074;-74
16075;-73
16076;-73
16077;-73
16078;-73
16079;-72
16080;-72
16081;-72
16082;-72
16083;-72
16084;-73
16085;-72
16086;-73
16087;-73
16088;-73
16089;-73
16090;-73
16091;-73
16092;-73
16093;-73
16094;-73
16095;-74
16096;-73
16097;-74
16098;-73
16099;-73
16100;-73
16101;-72
16102;-72
16103;-72
16104;-72
16105;-72
16106;-73
16107;-73
16108;-73
16109;-73
16110;-73
16111;-73
16112;-73
16113;-73
16114;-73
16115;-73
16116;-73
16117;-73
16118;-73
16119;-73
16120;-74
16121;-73
16122;-74
16123;-73
16124;-73
16125;-73
16126;-73
16127;-72
16128;-72
16129;-72
16130;-72
16131;-72
16132;-73
16133;-73
16134;-73
16135;-72
16136;-72
16137;-72
16138;-73
16139;-73
16140;-73
16141;-73
16142;-73
16143;-72
16144;-73
16145;-73
16146;-73
16147;-73
16148;-72
16149;-73
16150;-72
16151;-72
16152;-72
16153;-72
16154;-73
16155;-72
16156;-73
16157;-72
16158;-72
16159;-72
16160;-72
16161;-72
16162;-72
16163;-72
16164;-72
16165;-71
16166;-72
16167;-72
16168;-72
16169;-72
16170;-72
16171;-72
16172;-73
16173;-72
16174;-72
16175;-72
16176;-73
16177;-74
16178;-74
16179;-73
16180;-72
16181;-72
16182;-72
16183;-72
16184;-72
16185;-72
16186;-72
16187;-73
16188;-72
16189;-71
16190;-72
16191;-74
16192;-72
16193;-72
16194;-72
16195;-73
16196;-72
16197;-72
16198;-75
16199;-73
16200;-72
16201;-73
16202;-74
16203;-72
16204;-72
16205;-73
16206;-72
16207;-72
16208;-72
16209;-73
16210;-72
16211;-72
16212;-72
16213;-72
16214;-72
16215;-72
16216;-71
16217;-72
16218;-72
16219;-72
16220;-72
16221;-72
16222;-72
16223;-71
16224;-71
16225;-71
16226;-72
16227;-72
16228;-72
16229;-72
16230;-71
16231;-71
16232;-74
16233;-73
16234;-72
16235;-74
16236;-72
16237;-72
16238;-73
16239;-73
16240;-73
16241;-73
16242;-73
16243;-73
16244;-73
16245;-72
16246;-72
16247;-72
16248;-72
16249;-72
16250;-72
16251;-73
16252;-74
16253;-74
16254;-74
16255;-74
16256;-74
16257;-74
16258;-74
16259;-74
16260;-74
16261;-73
16262;-73
16263;-73
16264;-73
16265;-73
16266;-72
16267;-72
16268;-71
