9266;-57
9267;-57
9268;-57
9269;-57
9270;-57
9271;-57
9272;-57
9273;-57
9274;-57
9275;-57
9276;-56
9277;-56
9278;-56
9279;-57
9280;-56
9281;-56
9282;-56
9283;-56
9284;-56
9285;-56
9286;-56
9287;-57
9288;-56
9289;-57
9290;-57
9291;-57
9292;-57
9293;-57
9294;-57
9295;-57
9296;-57
9297;-57
9298;-57
9299;-57
9300;-57
9301;-57
9302;-56
9303;-57
9304;-57
9305;-57
9306;-57
9307;-57
9308;-57
9309;-57
9310;-57
9311;-57
9312;-57
9313;-57
9314;-57
9315;-57
9316;-57
9317;-57
9318;-57
9319;-57
9320;-57
9321;-57
9322;-57
9323;-57
9324;-57
9325;-57
9326;-57
9327;-57
9328;-57
9329;-57
9330;-57
9331;-57
9332;-57
9333;-57
9334;-57
9335;-57
9336;-57
9337;-57
9338;-57
9339;-57
9340;-57
9341;-57
9342;-56
9343;-57
9344;-56
9345;-57
9346;-56
9347;-56
9348;-56
9349;-56
9350;-56
9351;-56
9352;-56
9353;-56
9354;-56
9355;-56
9356;-56
9357;-57
9358;-56
9359;-56
9360;-56
9361;-56
9362;-56
9363;-57
9364;-57
9365;-55
9366;-57
9367;-57
9368;-55
9369;-55
9370;-55
9371;-55
9372;-57
9373;-55
9374;-55
9375;-58
9376;-58
9377;-60
9378;-55
9379;-56
9380;-56
9381;-58
9382;-61
9383;-57
9384;-55
9385;-54
9386;-60
9387;-58
9388;-56
9389;-56
9390;-58
9391;-55
9392;-58
9393;-54
9394;-59
9395;-58
9396;-61
9397;-70
9398;-70
9399;-63
9400;-58
9401;-69
9402;-59
9403;-58
9404;-58
9405;-64
9406;-58
9407;-59
9408;-58
9409;-61
9410;-61
9411;-66
9412;-65
9413;-61
9414;-61
9415;-57
9416;-57
9417;-60
9418;-61
9419;-63
9420;-64
9421;-67
9422;-58
9423;-58
9424;-58
9425;-62
9426;-70
9427;-59
9428;-55
9429;-55
9430;-58
9431;-57
9432;-55
9433;-58
9434;-55
9435;-57
9436;-56
9437;-58
9438;-58
9439;-60
9440;-56
9441;-55
9442;-56
9443;-59
9444;-55
9445;-55
9446;-59
9447;-58
9448;-61
9449;-56
9450;-55
9451;-56
9452;-57
9453;-57
9454;-58
9455;-57
9456;-57
9457;-55
9458;-55
9459;-56
9460;-57
9461;-57
9462;-57
9463;-57
9464;-57
9465;-57
9466;-57
9467;-57
9468;-57
9469;-57
9470;-57
9471;-57
9472;-57
9473;-57
9474;-57
9475;-57
9476;-57
9477;-57
9478;-57
9479;-56
9480;-57
9481;-57
9482;-57
9483;-57
9484;-56
9485;-57
9486;-57
9487;-57
9488;-57
9489;-57
9490;-57
9491;-57
9492;-57
9493;-56
9494;-56
9495;-56
9496;-57
9497;-57
9498;-56
9499;-56
9500;-57
9501;-57
9502;-55
9503;-55
9504;-56
9505;-56
9506;-60
9507;-57
9508;-57
9509;-56
9510;-57
9511;-58
9512;-61
9513;-55
9514;-55
9515;-58
9516;-58
9517;-58
9518;-56
9519;-54
9520;-55
9521;-58
9522;-58
9523;-57
9524;-61
9525;-55
9526;-58
9527;-64
9528;-66
9529;-61
9530;-63
9531;-57
9532;-56
9533;-57
9534;-58
9535;-55
9536;-54
9537;-55
9538;-55
9539;-55
9540;-54
9541;-57
9542;-64
9543;-63
9544;-64
9545;-57
9546;-56
9547;-57
9548;-74
9549;-72
9550;-65
9551;-66
9552;-77
9553;-62
9554;-60
9555;-57
9556;-55
9557;-56
9558;-57
9559;-58
9560;-57
9561;-56
9562;-60
9563;-63
9564;-66
9565;-64
9566;-63
9567;-67
9568;-66
9569;-63
9570;-67
9571;-78
9572;-68
9573;-68
9574;-67
9575;-72
9576;-63
9577;-65
9578;-64
9579;-58
9580;-56
9581;-57
9582;-55
9583;-57
9584;-62
9585;-58
9586;-55
9587;-57
9588;-56
9589;-55
9590;-59
9591;-59
9592;-69
9593;-69
9594;-65
9595;-69
9596;-58
9597;-61
9598;-60
9599;-61
9600;-73
9601;-60
9602;-56
9603;-58
9604;-55
9605;-58
9606;-66
9607;-64
9608;-56
9609;-58
9610;-60
9611;-63
9612;-73
9613;-67
9614;-64
9615;-63
9616;-58
9617;-60
9618;-57
9619;-53
9620;-58
9621;-56
9622;-54
9623;-63
9624;-63
9625;-57
9626;-55
9627;-57
9628;-60
9629;-62
9630;-60
9631;-58
9632;-55
9633;-55
9634;-55
9635;-55
9636;-58
9637;-60
9638;-58
9639;-64
9640;-58
9641;-57
9642;-58
9643;-55
9644;-58
9645;-67
9646;-60
9647;-57
9648;-57
9649;-58
9650;-58
9651;-55
9652;-54
9653;-55
9654;-57
9655;-58
9656;-61
9657;-58
9658;-58
9659;-58
9660;-63
9661;-58
9662;-55
9663;-57
9664;-56
9665;-62
9666;-57
9667;-70
9668;-63
9669;-66
9670;-58
9671;-61
9672;-57
9673;-55
9674;-57
9675;-61
9676;-61
9677;-60
9678;-61
9679;-57
9680;-59
9681;-56
9682;-55
9683;-57
9684;-58
9685;-57
9686;-54
9687;-53
9688;-53
9689;-52
9690;-55
9691;-55
9692;-56
9693;-60
9694;-57
9695;-56
9696;-55
9697;-55
9698;-57
9699;-59
9700;-60
9701;-61
9702;-63
9703;-63
9704;-64
9705;-67
9706;-68
9707;-61
9708;-60
9709;-58
9710;-60
9711;-55
9712;-55
9713;-58
9714;-58
9715;-58
9716;-58
9717;-60
9718;-60
9719;-62
9720;-64
9721;-60
9722;-58
9723;-59
9724;-55
9725;-57
9726;-56
9727;-57
9728;-55
9729;-55
9730;-56
9731;-57
9732;-59
9733;-61
9734;-61
9735;-58
9736;-57
9737;-55
9738;-56
9739;-57
9740;-59
9741;-57
9742;-56
9743;-56
9744;-55
9745;-55
