4222;-52
4223;-52
4224;-52
4225;-52
4226;-52
4227;-52
4228;-52
4229;-52
4230;-52
4231;-52
4232;-52
4233;-53
4234;-52
4235;-53
4236;-52
4237;-52
4238;-52
4239;-52
4240;-52
4241;-52
4242;-52
4243;-52
4244;-52
4245;-52
4246;-52
4247;-52
4248;-52
4249;-53
4250;-52
4251;-52
4252;-52
4253;-52
4254;-54
4255;-52
4256;-52
4257;-52
4258;-52
4259;-52
4260;-51
4261;-51
4262;-51
4263;-52
4264;-52
4265;-52
4266;-52
4267;-52
4268;-52
4269;-52
4270;-53
4271;-53
4272;-53
4273;-53
4274;-53
4275;-53
4276;-53
4277;-53
4278;-52
4279;-53
4280;-52
4281;-52
4282;-52
4283;-52
4284;-52
4285;-52
4286;-52
4287;-52
4288;-52
4289;-52
4290;-52
4291;-51
4292;-53
4293;-53
4294;-52
4295;-52
4296;-53
4297;-54
4298;-52
4299;-52
4300;-53
4301;-54
4302;-54
4303;-53
4304;-53
4305;-53
4306;-53
4307;-53
4308;-53
4309;-53
4310;-53
4311;-53
4312;-53
4313;-53
4314;-53
4315;-53
4316;-52
4317;-52
4318;-51
4319;-53
4320;-53
4321;-51
4322;-52
4323;-53
4324;-52
4325;-52
4326;-52
4327;-53
4328;-52
4329;-53
4330;-53
4331;-52
4332;-52
4333;-53
4334;-52
4335;-52
4336;-52
4337;-52
4338;-53
4339;-51
4340;-51
4341;-51
4342;-51
4343;-51
4344;-51
4345;-53
4346;-54
4347;-53
4348;-52
4349;-53
4350;-51
4351;-52
4352;-51
4353;-51
4354;-52
4355;-53
4356;-53
4357;-53
4358;-52
4359;-51
4360;-49
4361;-53
4362;-49
4363;-51
4364;-55
4365;-49
4366;-52
4367;-52
4368;-53
4369;-51
4370;-52
4371;-49
4372;-49
4373;-49
4374;-51
4375;-51
4376;-53
4377;-52
4378;-55
4379;-52
4380;-55
4381;-52
4382;-54
4383;-53
4384;-57
4385;-51
4386;-56
4387;-51
4388;-51
4389;-50
4390;-49
4391;-51
4392;-51
4393;-51
4394;-51
4395;-52
4396;-53
4397;-53
4398;-52
4399;-52
4400;-55
4401;-53
4402;-51
4403;-52
4404;-51
4405;-53
4406;-55
4407;-53
4408;-54
4409;-54
4410;-55
4411;-53
4412;-52
4413;-52
4414;-52
4415;-51
4416;-51
4417;-51
4418;-52
4419;-53
4420;-51
4421;-51
4422;-51
4423;-51
4424;-51
4425;-52
4426;-52
4427;-52
4428;-52
4429;-51
4430;-52
4431;-52
4432;-51
4433;-51
4434;-51
4435;-51
4436;-51
4437;-51
4438;-52
4439;-51
4440;-53
4441;-52
4442;-51
4443;-51
4444;-51
4445;-50
4446;-50
4447;-51
4448;-52
4449;-53
4450;-51
4451;-50
4452;-51
4453;-54
4454;-51
4455;-51
4456;-51
4457;-53
4458;-53
4459;-51
4460;-51
4461;-51
4462;-53
4463;-53
4464;-53
4465;-53
4466;-51
4467;-51
4468;-52
4469;-53
4470;-52
4471;-55
4472;-50
4473;-51
4474;-50
4475;-49
4476;-53
4477;-49
4478;-53
4479;-51
4480;-58
4481;-51
4482;-54
4483;-50
4484;-51
4485;-49
4486;-52
4487;-55
4488;-53
4489;-49
4490;-49
4491;-53
4492;-52
4493;-49
4494;-54
4495;-49
4496;-53
4497;-49
4498;-55
4499;-51
4500;-53
