32063;-45
32064;-45
32065;-47
32066;-51
32067;-53
32068;-54
32069;-57
32070;-61
32071;-62
32072;-58
32073;-57
32074;-55
32075;-50
32076;-49
32077;-50
32078;-53
32079;-53
32080;-51
32081;-50
32082;-59
32083;-57
32084;-49
32085;-53
32086;-49
32087;-48
32088;-49
32089;-51
32090;-51
32091;-54
32092;-52
32093;-48
32094;-45
32095;-45
32096;-47
32097;-45
32098;-45
32099;-49
32100;-48
32101;-43
32102;-41
32103;-41
32104;-40
32105;-41
32106;-42
32107;-42
32108;-43
32109;-43
32110;-43
32111;-43
32112;-45
32113;-48
32114;-48
32115;-47
32116;-54
32117;-57
32118;-54
32119;-54
32120;-53
32121;-53
32122;-54
32123;-52
32124;-51
32125;-53
32126;-55
32127;-54
32128;-50
32129;-46
32130;-49
32131;-63
32132;-53
32133;-49
32134;-47
32135;-45
32136;-43
32137;-44
32138;-45
32139;-46
32140;-46
32141;-47
32142;-48
32143;-47
32144;-48
32145;-52
32146;-63
32147;-63
32148;-58
32149;-57
32150;-55
32151;-51
32152;-53
32153;-57
32154;-52
32155;-50
32156;-54
32157;-66
32158;-63
32159;-55
32160;-52
32161;-48
32162;-46
32163;-48
32164;-59
32165;-52
32166;-45
32167;-43
32168;-43
32169;-42
32170;-42
32171;-43
32172;-45
32173;-47
32174;-47
32175;-47
32176;-46
32177;-45
32178;-45
32179;-43
32180;-44
32181;-45
32182;-46
32183;-48
32184;-51
32185;-51
32186;-49
32187;-47
32188;-48
32189;-49
32190;-53
32191;-55
32192;-60
32193;-69
32194;-65
32195;-58
32196;-56
32197;-59
32198;-60
32199;-56
32200;-51
32201;-47
32202;-45
32203;-48
32204;-58
32205;-51
32206;-45
32207;-47
32208;-48
32209;-47
32210;-44
32211;-43
32212;-46
32213;-49
32214;-49
32215;-55
32216;-66
32217;-57
32218;-47
32219;-44
32220;-45
32221;-53
32222;-43
32223;-43
32224;-49
32225;-64
32226;-51
32227;-46
32228;-45
32229;-47
32230;-49
32231;-55
32232;-55
32233;-50
32234;-44
32235;-44
32236;-51
32237;-49
32238;-48
32239;-55
32240;-48
32241;-43
32242;-43
32243;-45
32244;-46
32245;-47
32246;-46
32247;-45
32248;-45
32249;-48
32250;-48
32251;-51
32252;-74
32253;-50
32254;-47
32255;-48
32256;-56
32257;-51
32258;-46
32259;-43
32260;-43
32261;-43
32262;-43
32263;-43
32264;-43
32265;-43
32266;-45
32267;-49
32268;-53
32269;-55
32270;-49
32271;-43
32272;-42
32273;-43
32274;-51
32275;-60
32276;-48
32277;-45
32278;-46
32279;-48
32280;-48
32281;-49
32282;-49
32283;-47
32284;-46
32285;-55
32286;-61
32287;-51
32288;-51
32289;-49
32290;-48
32291;-48
32292;-47
32293;-45
32294;-46
32295;-47
