1.57225729
1.60162597
1.6244189
1.56064112
1.66207042
1.6613482
1.57342395
1.63018153
1.66657042
1.67468153
1.6748482
1.59806032
1.62914112
1.62307042
1.64512597
1.56422698
1.55000476
1.53859062
1.54851486
1.62976739
1.61780779
1.47540764
1.5833785
1.59086335
1.64918153
1.63108557
1.55933809
1.57503506
1.59764112
1.57478254
1.60243405
1.62081284
1.56251486
1.64858557
1.66662597
1.64645931
1.64425224
1.59406731
1.56106537
1.58489365
1.63687228
1.62410072
1.51149616
1.46574213
1.65795931
1.5874088
1.48888044
1.50958246
1.59758557
1.63186335
1.49872473
1.59793405
1.60872893
1.66053001
1.61095931
1.59947446
