0.81426965
1.37999146
0.99583849
0.67681283
0.57082701
0.48874918
0.68554336
0.13960167
1.37043769
2.2720746
2.39531485
2.16632726
2.39311796
2.15106593
2.37427692
2.44596682
2.3851692
2.4238492
2.41390261
2.43325466
2.17143189
2.15752615
2.29939976
2.48327507
2.32904484
2.37686162
2.25732097
2.24176312
2.20666489
2.46311075
2.31384978
2.30457932
2.11700037
2.12254976
2.16852563
2.11407962
2.24967385
2.28031782
2.40517615
2.37030945
